id,participant_id,key,session_order,task_content,task_type,task_index,started_at,completed_at,current_turn,current_response,current_cycle
96f0788b-3886-49f7-9449-9bbafa85f7ec,cef7f64b-9637-4193-bdd6-c9943b06c56a,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 14:49:48.597+00,,0,5,4
97160835-ef40-472a-a6bf-0aecb9e9945e,b121bfe8-f8b7-48fc-af14-f99c15aedc62,informative,1,Thomas Edison is famous for inventing the light bulb.,informative,4,2025-09-09 15:45:34.644+00,,0,5,4
9750ceef-a6be-4994-af3f-4edea5e3c593,7c8f6bfd-5a39-49ef-83db-d5f330f9b53d,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 17:48:18.978+00,,0,5,4
97af1925-e252-4b22-9df2-6f28397e8912,4a3c5081-d999-41a2-ac0f-c3be5c903638,normative,1,It is acceptable to make a phone call inside an elevator when other people are present.,normative,2,2025-09-09 14:59:34.377+00,,0,5,4
981d05a4-ff3e-4126-8c86-655ee33f9134,493833b0-279f-4de0-98ef-75ccbb764aac,normative,2,Honest and direct feedback is more helpful than polite and considerate feedback.,normative,3,2025-09-09 18:00:06.986+00,,0,5,4
99373345-8682-4051-b5ce-cb0cb34febba,9d180490-c5b0-4d42-839f-a978a6afa540,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:33:29.727+00,,0,5,4
998a0a2f-37bf-4503-9291-630cffbb48b6,38598dd5-4b64-46e0-8bda-c1a3766ec74d,normative,1,Short and frequent meetings are more helpful than long and infrequent meetings.,normative,5,2025-09-09 17:57:24.432+00,,0,5,4
99abbca0-8279-464e-8eb9-1a520276deea,53a97c91-f20c-45e2-bb24-3de3bf2f48a9,informative,1,Thomas Edison is famous for inventing the light bulb.,informative,4,2025-09-09 14:58:17.134+00,,0,5,4
9a879155-2242-4f8e-8279-d2e82fb29b57,511ad65b-efbc-4180-beae-8546a05a4b4e,normative,1,Short and frequent meetings are more helpful than long and infrequent meetings.,normative,5,2025-09-09 18:00:00.68+00,,0,5,4
9bf0cde6-ea1e-4013-b6b8-a88d5526030f,8f9ebfca-c50d-4ed1-8314-27f04276794e,informative,1,Thomas Edison is famous for inventing the light bulb.,informative,4,2025-09-09 19:04:13.821+00,,0,5,4
9c07fdc2-7a24-446e-9678-77c6632ec22f,fcc2cd74-0d9d-4548-bfb0-15d9b696452e,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:57:28.621+00,,0,5,4
9ca0ed24-3e29-4491-8cb2-49075fa8d24d,cfff5380-ac7a-474b-b789-c9210b78dd2b,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 14:59:17.211+00,,0,5,4
9e815593-e64c-4ca8-afce-86d341407b41,cac93c83-183d-4a39-91da-6e4e735430b2,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:36:50.518+00,,0,5,4
9f27675d-b781-4fe9-ae40-3547662559cd,5270e09f-e86d-46cf-86b5-ebe8ddf36c6d,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:31:09.003+00,,0,5,4
a012cfb4-8dbf-4038-b4fd-63d736109304,c724fed7-5bb1-4e16-972d-c7dbac7ba34e,normative,1,Online meetings are more efficient than offline meetings.,normative,0,2025-09-09 14:54:43.506+00,,0,5,4
a13c9d54-4f12-4202-a2c9-90ca4663dbbf,c1160f10-3fe4-45c8-bedb-256f1b56060e,informative,1,Thomas Edison is famous for inventing the light bulb.,informative,4,2025-09-09 18:03:43.769+00,,0,5,4
a3ba1cf2-55e2-4c6c-a921-a9998b5678c0,d2b20821-42b6-4816-87d4-6b927756c0da,informative,1,The force that causes the surface of a liquid to contract to the smallest possible area is cohesion.,informative,2,,,0,0,0
a3fdbabf-5ecf-45ae-9eee-1eb26e392fde,cfff5380-ac7a-474b-b789-c9210b78dd2b,normative,1,Hybrid work (remote + office) is more desirable than traditional office work.,normative,4,2025-09-09 15:14:37.002+00,,0,5,4
a419eee1-a6d9-423c-ad41-d92f1bd5bedf,659ac0e4-10df-4693-aaad-d97429810408,informative,1,Thomas Edison is famous for inventing the light bulb.,informative,4,2025-09-09 17:55:24.516+00,,0,5,4
a495ec64-5b29-4a7e-8bb1-d42d1778c6b1,329bdee7-2437-4ed2-b7e8-132722cccc01,normative,1,It is acceptable to make a phone call inside an elevator when other people are present.,normative,2,2025-09-09 17:36:34.954+00,,0,5,4
a5ab4c97-4e06-49f7-a776-abf2ee927b40,6f261ba5-7677-4255-997d-0cba9bcc268c,test,0,Turning on cameras during online meetings is necessary.,test,,,,0,0,0
a5cb7dff-b378-42c5-b7ba-3e0d22c1482e,76c4e229-7446-48aa-9461-ec0a87415b29,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:21:54.909+00,,0,5,4
a5e81d3f-2f2f-45e4-86d8-ca607ecda552,bcc249fd-32ed-4e01-86bf-c028c2287a74,informative,2,'Chauvinist' is the correct English spelling of a word that means a blindly patriotic person.,informative,3,2025-09-09 18:20:45.104+00,,0,5,4
a61637d1-1f9c-4495-baaa-00d27d42781b,7ed3a914-8b04-43a8-b4a3-40a88e6eb270,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 18:31:56.445+00,,0,5,4
a6933f52-8328-41b2-b358-95db94e45a3b,4f37c0a8-685a-4f8e-863c-f27a94a4236d,normative,2,Hybrid work (remote + office) is more desirable than traditional office work.,normative,4,2025-09-09 18:10:07.86+00,,0,5,4
a7937fd2-6ed4-4d41-87b4-4d95d78d2124,cac93c83-183d-4a39-91da-6e4e735430b2,informative,2,Koalas belong to the bear family.,informative,1,2025-09-09 18:12:15.352+00,,0,5,4
a8536cf9-876e-4245-ba0b-027927a856db,0930edef-2039-45fa-bf45-2ae4dec11438,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 17:31:41.999+00,,0,5,4
a86696c7-5e64-4129-98d3-2414a2ad408d,b113d736-45f2-4708-8d0b-4ab534334126,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:42:20.278+00,,0,5,4
a922d0d7-ac6d-4233-a9e7-4a28d58f5ff7,32539ad3-ad81-4f6f-8e57-de29a6edae93,informative,2,Koalas belong to the bear family.,informative,1,2025-09-09 17:49:43.886+00,,0,5,4
aa3b3340-8f93-4ba0-b03c-9bb9c2efd369,c1160f10-3fe4-45c8-bedb-256f1b56060e,normative,2,Short and frequent meetings are more helpful than long and infrequent meetings.,normative,5,2025-09-09 18:15:19.104+00,,0,5,4
aa4078a9-1940-4e7d-9b47-28134e8ad368,85df1458-9ca6-4192-8023-967795afee8f,normative,2,Honest and direct feedback is more helpful than polite and considerate feedback.,normative,3,2025-09-09 15:39:10.757+00,,0,5,4
aac6a735-4c68-4d11-a010-7a8d5a237044,03e8f4b6-1152-46b6-9d4b-857e3a7d6a46,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:31:49.151+00,,0,2,1
ab2fb4cc-8f41-4470-a08a-700736750ff7,32675228-78fc-4a45-91cb-6e2abd39ca5f,normative,1,Customers must always leave a tip at restaurants.,normative,1,2025-09-09 15:09:16.602+00,,0,5,4
ab6ca76e-b70d-4132-baba-77b2a8dc626e,1956d093-8877-452f-b605-d6975cedbfa9,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 17:46:16.497+00,,0,5,4
ad5370b8-d456-4874-b3e2-27fd1c34d0e4,0ddcc4f5-84cf-4232-91c2-55d084eda6e9,informative,2,'Chauvinist' is the correct English spelling of a word that means a blindly patriotic person.,informative,3,2025-09-09 17:39:49.317+00,,0,5,4
adc46cb8-a029-4561-8139-53f1268ffcec,a070fecf-acb3-4d27-abe1-e6739b8537f3,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:24:57.651+00,,0,5,4
ae0a6e6a-c60c-4aff-aed3-5a57a623f021,c73badf7-3e8c-4394-bebd-062f9d8e2c65,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 18:05:00.508+00,,0,5,4
ae66a9d7-bfb3-4633-86ae-c072d3cabaf9,b784e7ca-736e-44db-a3f3-2cd2f86c2d68,informative,2,Koalas belong to the bear family.,informative,1,2025-09-09 17:35:41.239+00,,0,5,4
ae780f2b-625d-4b31-935e-a55f4dcb4305,1b52f199-6ea6-4a97-bcae-73fadd8581e3,informative,1,The force that causes the surface of a liquid to contract to the smallest possible area is cohesion.,informative,2,2025-09-09 17:43:13.866+00,,0,5,4
aec28946-b08e-4410-b930-0a0a84302ce0,f3619e69-7a0a-47bd-a00f-daed6fc2ce92,normative,2,It is acceptable to make a phone call inside an elevator when other people are present.,normative,2,2025-09-09 15:29:41.622+00,,0,5,4
aed94b2a-a033-4b95-9d82-47407c617f98,09b9e45a-2dad-4776-8f63-9a5ff5189f5f,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:31:14.858+00,,0,5,4
af04bafe-1450-4e9e-82e5-279b0fc6980b,4225fb9a-e135-4365-b761-b672e40539e1,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:38:06.075+00,,0,5,4
af290681-ab09-4d5b-bbd2-3a453b82ea91,66a31a6c-cd36-4668-b475-44db5f8dae1e,informative,1,The force that causes the surface of a liquid to contract to the smallest possible area is cohesion.,informative,2,2025-09-09 15:01:11.03+00,,0,5,4
af7a1f23-c379-4404-b892-775d36a51f64,21b14e1e-73cd-4390-af56-e404b575742d,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 14:49:44.95+00,,0,5,4
affb9775-a36d-4849-8376-83152f2866f8,134c2569-bfe7-414e-86a0-d3b3f948f5e9,normative,1,Online meetings are more efficient than offline meetings.,normative,0,2025-09-09 18:52:22.622+00,,0,5,4
b071b170-500b-49e2-83d5-548974c6b433,329bdee7-2437-4ed2-b7e8-132722cccc01,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 17:44:48.725+00,,0,5,4
b0ba8856-06f0-42ad-844f-4dd2965db5a4,bb3bf185-23ab-460f-8e39-e7bcd54eb3f9,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:21:15.958+00,,0,5,4
b12d4461-ad15-46d9-ac65-2b3782be35a2,1e550f61-e86f-4792-9766-7a50fd3332e3,informative,1,Thomas Edison is famous for inventing the light bulb.,informative,4,2025-09-09 17:27:27.344+00,,0,5,4
b15eed35-7ff5-4704-be22-1d394a39e932,6ae81c9a-e082-4873-ae39-7c0f54a06c50,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:24:02.045+00,,0,5,4
b1d4f929-a827-4508-8dad-a931d24064aa,6e51d200-d884-4119-8396-68494a7ddf3f,normative,2,Honest and direct feedback is more helpful than polite and considerate feedback.,normative,3,2025-09-09 17:41:20.173+00,,0,5,4
b2923c2f-f5a9-4c0c-ab94-db5831b91981,6ae81c9a-e082-4873-ae39-7c0f54a06c50,informative,1,Thomas Edison is famous for inventing the light bulb.,informative,4,2025-09-09 17:33:56.614+00,,0,5,4
b35fbc0e-0e2f-4be4-a300-5b58c3dee925,9d0abbe5-a06d-4ded-ad7b-5ee1139b84c9,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 17:41:55.396+00,,0,5,4
b3763910-5cdc-462d-a9fc-3aa44983f113,5270e09f-e86d-46cf-86b5-ebe8ddf36c6d,normative,2,Short and frequent meetings are more helpful than long and infrequent meetings.,normative,5,2025-09-09 17:49:13.212+00,,0,5,4
b3965069-6ac9-4cc1-8259-d98d86a1f412,eda76aba-529a-4bba-a2de-ccddec750d17,normative,1,Online meetings are more efficient than offline meetings.,normative,0,2025-09-09 14:56:32.743+00,,0,5,4
b4f783cc-81c5-46ae-96b9-21ae18987d4f,32b70b37-a395-44f7-af56-31268be200c4,normative,2,Online meetings are more efficient than offline meetings.,normative,0,2025-09-09 15:01:14.905+00,,0,5,4
b558c4d2-474b-4705-8384-a9b4503d57a2,828a3c44-961f-434e-948b-36a0dfc6cfe7,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 14:58:04.268+00,,0,5,4
b57ae830-8ab1-4310-8fe6-515b756a0319,a06d8bf2-816c-48a8-b4fe-03c79b290a30,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:25:45.42+00,,0,5,4
b5f452ca-e1c7-49a8-ba94-990df6d9e87c,4a257cd1-8d04-4b90-a741-5745fa88f51a,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 15:06:37.592+00,,0,5,4
b62f9e60-53ff-4b2d-b3a0-e3751c644724,bcfa8ed7-049b-41a3-8758-cab44eb85c7e,informative,2,'Chauvinist' is the correct English spelling of a word that means a blindly patriotic person.,informative,3,2025-09-09 18:13:54.992+00,,0,5,4
b68e5a8f-5929-47b3-8d02-17503f0a84b1,5b8f16c2-2f78-4373-bfd4-ac0f18f371e5,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:46:54.336+00,,0,5,4
b6d2000d-f4c8-4639-b179-53cc6869deaf,531f9ad6-bffe-44e4-a4f4-e115908912f6,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 14:49:20.258+00,,0,5,4
b7fcf4d5-7faa-4565-b924-cb55ae5d955d,7828fa6e-2064-4d65-a533-7b743e1b3430,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 17:35:44.159+00,,0,5,4
b80863d5-8cc0-4e75-b1d5-cf225ca0fcb9,511ad65b-efbc-4180-beae-8546a05a4b4e,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:54:07.211+00,,0,5,4
b86b4477-174e-4d5f-b5c0-9db220784521,c1160f10-3fe4-45c8-bedb-256f1b56060e,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:54:02.389+00,,0,5,4
b8750a8f-f026-44ba-9735-728d31940778,50c64a07-874c-462f-9770-2562cd4f2890,normative,2,Customers must always leave a tip at restaurants.,normative,1,2025-09-09 17:51:20.698+00,,0,5,4
b8937540-52e6-430c-bc7b-a90ba8d7fcf9,493833b0-279f-4de0-98ef-75ccbb764aac,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:34:16.017+00,,0,5,4
b8b7e31f-11d3-46b1-a831-33416ade3307,531f9ad6-bffe-44e4-a4f4-e115908912f6,informative,1,The force that causes the surface of a liquid to contract to the smallest possible area is cohesion.,informative,2,2025-09-09 14:55:13.655+00,,0,5,4
b8d1008e-41fa-418e-9fec-7c709100312e,43767e66-41d2-4d39-ab15-55bb730cb0ed,informative,2,'Chauvinist' is the correct English spelling of a word that means a blindly patriotic person.,informative,3,2025-09-09 17:43:56.412+00,,0,5,4
b94d1e75-4ef5-492c-976b-ddd01d00dc37,b532a2a0-cb98-42dc-b522-088859f7b0c5,normative,1,Hybrid work (remote + office) is more desirable than traditional office work.,normative,4,2025-09-09 17:31:59.107+00,,0,5,4
ba0d073b-3f18-454b-bba5-305497d60299,9a87156c-e259-4496-8112-91c616f9a63e,informative,1,The force that causes the surface of a liquid to contract to the smallest possible area is cohesion.,informative,2,2025-09-09 18:04:31.626+00,,0,5,4
baadf01f-d7df-4a32-8f04-4d8919b274e9,929a3771-f5d2-4878-8a0f-a54e9ddd35f3,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:31:10.803+00,,0,5,4
babd202e-c0d3-47f6-8114-41317babbf82,5cc0e14d-5fe2-4447-b4ca-5994e3e10831,normative,2,Short and frequent meetings are more helpful than long and infrequent meetings.,normative,5,2025-09-09 18:53:30.297+00,,0,5,4
bb17b2ff-598a-488b-a629-2ce400f536f5,4fc031df-bd76-4619-affa-8dcd30c6c748,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 14:58:29.001+00,,0,5,4
bb3185e4-01b3-473a-93cc-49e55518c1d3,4ecb8388-2338-4007-81be-d00054e8c430,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 18:03:38.202+00,,0,5,4
bc1b494b-28c6-4b09-94ac-9903e45830f9,e1941179-3705-4639-b6ce-ec82c3a00c66,informative,1,Thomas Edison is famous for inventing the light bulb.,informative,4,2025-09-09 17:39:30.517+00,,0,5,4
bd42741d-d489-4ac0-b1e3-5b3337122786,5d1b61d5-a2f2-44bd-a128-edf1f61bd715,informative,1,Thomas Edison is famous for inventing the light bulb.,informative,4,2025-09-09 17:36:22.401+00,,0,5,4
bd9c410d-eb68-4c1a-a82b-049def6a08fc,aa5e0dc7-39c5-43aa-b82b-ef78f2b133c4,normative,1,Short and frequent meetings are more helpful than long and infrequent meetings.,normative,5,2025-09-09 17:27:11.611+00,,0,5,4
be055eed-5563-457b-a3fb-27015e7fe84f,bcc249fd-32ed-4e01-86bf-c028c2287a74,test,0,Turning on cameras during online meetings is necessary.,test,,,,0,5,4
be886843-828a-4819-a5cf-9a46704324ad,4fc031df-bd76-4619-affa-8dcd30c6c748,normative,1,Short and frequent meetings are more helpful than long and infrequent meetings.,normative,5,2025-09-09 15:05:05.382+00,,0,5,4
bf6522a5-e359-4e74-9735-8c6eeaca26b1,66a31a6c-cd36-4668-b475-44db5f8dae1e,normative,2,Hybrid work (remote + office) is more desirable than traditional office work.,normative,4,2025-09-09 15:14:24.978+00,,0,5,4
bf8948eb-f285-42bd-a2a9-cf11c8b57efe,4fc031df-bd76-4619-affa-8dcd30c6c748,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 15:16:25.289+00,,0,5,4
bfa3bb90-0ba2-4d2d-b2d0-40defe7e2d9a,528d982e-72f3-4ebc-bd6a-efc7316f4baa,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:21:01.916+00,,0,1,0
bff59fff-8127-4389-8aac-8ae7481d2755,ae1e82c8-04e8-4d42-9f19-a2f3c1e789df,informative,1,Thomas Edison is famous for inventing the light bulb.,informative,4,2025-09-09 17:39:16.3+00,,0,5,4
c034151f-4ea0-4ec0-b143-1a5fe07b2ffc,5113d9f7-3fef-4ec8-8a2d-d3d2eb771a9e,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 17:33:45+00,,0,5,4
c055cfda-9ddb-41da-8aa0-fcdf80802b5d,14bf7228-fadd-491c-8cc4-c74dd4c3fba6,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 17:50:20.332+00,,0,5,4
c1f3d10f-7d3f-4ee2-aacf-45374467a725,e7bee9a5-10ae-426c-8b08-27934b9281bb,informative,1,The force that causes the surface of a liquid to contract to the smallest possible area is cohesion.,informative,2,2025-09-09 17:43:47.822+00,,0,5,4
c1fe82ba-85b2-42d4-9249-dbf75b97c2a3,bcfa8ed7-049b-41a3-8758-cab44eb85c7e,normative,1,Hybrid work (remote + office) is more desirable than traditional office work.,normative,4,2025-09-09 18:00:56.403+00,,0,5,4
c41a40d8-a4a7-4479-ae44-295bcbda5df7,ab008076-6538-4925-beb0-9c2ac8259d81,normative,1,Hybrid work (remote + office) is more desirable than traditional office work.,normative,4,2025-09-09 17:32:48.562+00,,0,5,4
c60a3be1-7c32-4d3c-bfe3-b4a324bd0ac0,07d88852-7da1-4eaa-9413-468d15f8dc10,normative,2,Customers must always leave a tip at restaurants.,normative,1,2025-09-09 17:40:37.839+00,,0,5,4
c6ac35d9-7fa2-4a4c-bffa-a750dc6a7d4f,4f37c0a8-685a-4f8e-863c-f27a94a4236d,informative,1,The force that causes the surface of a liquid to contract to the smallest possible area is cohesion.,informative,2,,,0,5,4
c6fbc84b-e2ae-4148-b0ad-52be9eb0fea6,a0bf9560-92d1-4cb1-8248-b2152eebb996,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:37:04.615+00,,0,5,4
c70d9da0-eef4-42e8-aad1-a31a80c1cc20,dcd1ed62-d5a6-4302-a597-724e85fa3a91,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:26:06.816+00,,0,5,4
c7df4345-1066-4b14-b884-68633fb1dc6e,f648a570-513c-4482-9932-71c78717586c,normative,1,It is acceptable to make a phone call inside an elevator when other people are present.,normative,2,2025-09-09 17:41:44.855+00,,0,5,4
c80b4e59-a3f4-466b-ae74-236b4383b9b4,aa5e0dc7-39c5-43aa-b82b-ef78f2b133c4,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:22:09.776+00,,0,5,4
c877d829-d977-4a79-a07c-138f860bbeb7,e9735720-d13d-47c9-99f1-be9ec8418a61,normative,1,Online meetings are more efficient than offline meetings.,normative,0,2025-09-09 17:31:33.863+00,,0,5,4
c912a8b7-5178-4521-a054-883e5937c2dc,66a31a6c-cd36-4668-b475-44db5f8dae1e,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 14:55:27.432+00,,0,5,4
c98ac01e-c458-45ff-8ca1-0853ad842a38,5b6a5a77-da0a-4cc4-b5fe-dbf17496f7df,informative,1,The force that causes the surface of a liquid to contract to the smallest possible area is cohesion.,informative,2,2025-09-09 14:55:05.314+00,,0,5,4
ca3acf06-d772-44ab-801e-0732cee07a4b,858e5a85-eb83-448d-a58c-c7974a70b99e,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 17:32:53.261+00,,0,5,4
cabd2549-cb7d-4812-99f1-eaeea3fc0151,036599a1-cd2b-44e3-bab7-cb5fba869ec8,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 18:45:42.464+00,,0,5,4
cad4b210-bc92-46b5-baaf-8cc4629d8ead,918d8839-cfa1-43d5-87d8-24f1600592b6,normative,1,Customers must always leave a tip at restaurants.,normative,1,2025-09-09 17:27:45.568+00,,0,5,4
cb14d7fe-86bf-4c1d-837a-59f925bfd5ab,5b8f16c2-2f78-4373-bfd4-ac0f18f371e5,normative,2,Honest and direct feedback is more helpful than polite and considerate feedback.,normative,3,2025-09-09 17:55:37.299+00,,0,5,4
cd3f91f3-cff2-4405-adcf-8a646f70931e,84960d02-7dc3-43a3-b2e1-a945f23d90f0,normative,1,Honest and direct feedback is more helpful than polite and considerate feedback.,normative,3,2025-09-09 14:58:36.082+00,,0,5,4
cedbae63-8768-41d7-8629-b6d14e9d7a54,531f9ad6-bffe-44e4-a4f4-e115908912f6,normative,2,Hybrid work (remote + office) is more desirable than traditional office work.,normative,4,2025-09-09 15:05:49.957+00,,0,5,4
d1129d78-2d0c-4d25-85eb-a73f787d0979,bcc249fd-32ed-4e01-86bf-c028c2287a74,normative,1,Hybrid work (remote + office) is more desirable than traditional office work.,normative,4,2025-09-09 18:05:57.872+00,,0,5,4
d2665e6e-58ff-4655-9ed1-5294ec0903bf,ab008076-6538-4925-beb0-9c2ac8259d81,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:26:44.783+00,,0,5,4
d448fc94-fe5d-4501-b5e4-b906e0a144be,77c2f6c1-59bb-4529-b4bd-95947c8939bb,normative,1,Honest and direct feedback is more helpful than polite and considerate feedback.,normative,3,2025-09-09 17:32:09.522+00,,0,5,4
d5ee7653-559b-44dd-8cf3-9bd434f2957f,7b37ae66-f309-40f3-876b-534190445346,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:24:19.184+00,,0,5,4
d6403fec-688a-4f4d-a0df-10b3062e6981,00f48994-a285-4631-9696-edbecccdbd14,normative,2,Customers must always leave a tip at restaurants.,normative,1,2025-09-09 17:42:14.47+00,,0,5,4
d6fb9e54-2a0a-49ab-8d5a-5b3cab8cc3e3,4fbd634d-a658-43dd-badb-bc2fea80cafd,normative,2,Short and frequent meetings are more helpful than long and infrequent meetings.,normative,5,2025-09-09 18:21:28.751+00,,0,5,4
d73bc998-ca56-4c65-9029-4de8d482007c,69268d3f-39bc-4530-924b-d854ebbd35e4,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 17:30:44.266+00,,0,5,4
d74dcd34-dad9-438c-8074-2d6b662f5ac8,cef9291c-661f-4221-a4f2-9d8bf16fb111,normative,1,It is acceptable to make a phone call inside an elevator when other people are present.,normative,2,2025-09-09 15:28:29.988+00,,0,5,4
d7940426-286e-4d87-95b0-58ad1fde89cf,4d1cd95f-4f3f-40ae-ab18-7f0171c8d7f7,informative,2,'Chauvinist' is the correct English spelling of a word that means a blindly patriotic person.,informative,3,2025-09-09 17:54:23.095+00,,0,5,4
d7d4e24c-d92d-48b8-a437-699cf53a76d9,32b70b37-a395-44f7-af56-31268be200c4,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 14:52:21.043+00,,0,5,4
d8b9f248-55be-4d23-99f5-d68f99166ce0,c724fed7-5bb1-4e16-972d-c7dbac7ba34e,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 14:47:12.119+00,,0,5,4
d8e044ed-8f84-460a-b245-7866c1401907,134c2569-bfe7-414e-86a0-d3b3f948f5e9,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 18:41:13.933+00,,0,5,4
d9354584-e8fd-4a17-bb85-6398ef2615e2,b532a2a0-cb98-42dc-b522-088859f7b0c5,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:27:23.113+00,,0,5,4
da1d5211-8753-4c1b-b4fe-329677e679c2,4ecb8388-2338-4007-81be-d00054e8c430,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:38:57.902+00,,0,5,4
dcb6d41d-a838-4215-a267-bc530d0a6c19,6d1797b0-a111-47d7-be49-735a3794db00,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:55:36.188+00,,0,5,4
dfab24c3-f74a-4af9-841e-de62770cdde1,1b52f199-6ea6-4a97-bcae-73fadd8581e3,normative,2,Customers must always leave a tip at restaurants.,normative,1,2025-09-09 17:52:25.692+00,,0,5,4
dfb70fd4-1e80-4015-8f8c-82c31fdb8508,4a3c5081-d999-41a2-ac0f-c3be5c903638,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 15:24:38.498+00,,0,5,4
e0237174-e681-4289-84d3-555f5dc48ca4,6d1797b0-a111-47d7-be49-735a3794db00,normative,1,Honest and direct feedback is more helpful than polite and considerate feedback.,normative,3,2025-09-09 18:02:09.66+00,,0,5,4
e0fb56fa-bd1f-466e-9dc9-6f0507400321,4f37c0a8-685a-4f8e-863c-f27a94a4236d,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:25:32.44+00,,0,5,4
e129e60c-0b86-4643-aaab-5390ba68e4f2,9d0abbe5-a06d-4ded-ad7b-5ee1139b84c9,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:30:32.575+00,,0,5,4
e183e6da-8639-4cc1-8ab2-b11f7ef97fe0,bf38b76e-3b5d-4be2-8904-0f30398f1aca,normative,2,It is acceptable to make a phone call inside an elevator when other people are present.,normative,2,2025-09-09 18:01:07.665+00,,0,5,4
e2da847c-9b09-4b88-9499-8ab525741f10,21b14e1e-73cd-4390-af56-e404b575742d,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 14:55:04.323+00,,0,5,4
